car,model,type,category,sub category,price,multi allowed,base price of car,description,image,swatch color,is default
2026 Lincoln Aviator,Aviator Reserve,Exterior Option,Exterior,Engine Block Heater,190,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,Exterior Option,Exterior,Side Window Deflectors,160,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,Exterior Option,Exterior,Exposed Locking Lug Nut Kit,90,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,Exterior Option,Exterior,Hidden Locking Lug Nut Kit,90,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,Interior Color,Interior,Onyx Leather,0,false,66730,,,"rgba(27, 26, 26, 1)",true
2026 Lincoln Aviator,Aviator Reserve,Interior Color,Interior,Onyx with Medium Light Space Gray Leather,0,false,66730,,,"rgba(208, 199, 193, 1)",false
2026 Lincoln Aviator,Aviator Reserve,Interior Color,Interior,Onyx with Harvest Bronze Leather​,0,false,66730,,,"rgba(86, 51, 40, 1)",false
2026 Lincoln Aviator,Aviator Reserve,Interior Color,Interior,Onyx with Hot Chocolate Leather,0,false,66730,,,"rgba(54, 30, 21, 1)",false
2026 Lincoln Aviator,Aviator Reserve,Interior Option,Interior,Full Rear Console with 2 Smart charging USB ports,480,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,Interior Option,Interior,Console Vault®,420,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,Interior Option,Interior,All-Weather First and Second Row Floor Liners with First and Second Row Carpet Floor Mats,200,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,Interior Option,Interior,All-Weather First and Second Row Floor Liners without First and Second Row Carpet Floor Mats,160,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,Interior Option,Interior,Cargo Area Protector,150,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,Interior Option,Interior,Windshield Sunscreen,130,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,Interior Option,Interior,Large Popup Organizer with Logo,125,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,Interior Option,Interior,All-Weather Floor Mats Third Row – Bench Seating,120,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,Interior Option,Interior,All-Weather Floor Mats Third Row – Captain’s Chairs,120,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,Interior Option,Interior,Roadside Assistance Kit-Logo,80,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,Interior Option,Interior,Cargo Area Cover,75,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,Interior Option,Interior,First-Aid Kit,60,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,Tech Feature,Technology,Lincoln BlueCruise Hands-Free Highway Driving (4-years Included),0,false,66730,,,,true
2026 Lincoln Aviator,Aviator Reserve,Tech Feature,Technology,Lincoln Connectivity Package (4-years included),0,false,66730,,,,true
2026 Lincoln Aviator,Aviator Reserve,Tech Feature,Technology,Lincoln Connect®,0,false,66730,,,,true
2026 Lincoln Aviator,Aviator Reserve,Tech Feature,Technology,SiriusXM with 360L (4-year Plan),400,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,Audio System,Technology,Revel® Audio System with 14 Speakers,0,false,66730,,,,true
2026 Lincoln Aviator,Aviator Reserve,Audio System,Technology,Lincoln Digital Experience,0,false,66730,,,,true
2026 Lincoln Aviator,Aviator Reserve,Audio System,Technology,Revel® Ultima 3D Audio System – 28 Speakers Including Subwoofer,0,false,66730,,,,true
2026 Lincoln Aviator,Aviator Reserve,"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,"Trailer Hitch Balls - Stainless Steel, 2"" Ball, 1"" Shank",35,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,Trailer Hitch Ball Mount - 2 Inch Drop,35,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,Trailer Hitch Ball Mount - 2 1/4 Inch Rise x 4 Inch Drop x 1 Inch Dia. Hole,35,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,"Trailer Hitch Balls - Stainless Steel, 1 7/8 Ball, 1 Inch Shank",30,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,EXTERIOR - RACKS AND CARRIERS,Accessory,Racks and Carriers by THULE - Lift-Assist Kayak Carrier,959,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,EXTERIOR - RACKS AND CARRIERS,Accessory,Racks and Carriers by Thule - HD Crossbar System,779,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,EXTERIOR - RACKS AND CARRIERS,Accessory,"Racks and Carriers by THULE - Cargo Basket, Rack-Mounted With Net",599,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,EXTERIOR - RACKS AND CARRIERS,Accessory,"Racks and Carriers by Thule - Ski/Snowboard Carrier, Rack-Mounted, Flat Top, Carries 6 Pairs of Skis or 4 Snowboards",399,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,EXTERIOR - RACKS AND CARRIERS,Accessory,"Racks and Carriers by Thule - Bike Carrier, Upright, Rack Mounted, Upright",349,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,EXTERIOR - RACKS AND CARRIERS,Accessory,Racks and Carriers by THULE - Rack-Mounted Canoe Carrier,219,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,EXTERIOR - SPLASH GUARDS,Accessory,"Splash Guards - Gatorback, Front Pair",249,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,EXTERIOR - SPLASH GUARDS,Accessory,"Splash Guards - Molded, Gatorback, Rear Pair",249,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,INTERIOR - ASH OR COIN CUP,Accessory,Ash Cup Coin Holder with Lighter Element,75,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,INTERIOR - ASH OR COIN CUP,Accessory,Ash Cup/Coin Holder,35,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,INTERIOR - COMFORT AND CONVENIENCE,Accessory,Portable Refrigerator/Freezer by Indel B,759,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,INTERIOR - COMFORT AND CONVENIENCE,Accessory,Sunscreen - UVS100 Custom,109,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,INTERIOR - SAFETY\/EMERGENCY KITS,Accessory,"Battery Jump Starter by NOCO - GB-40, 1000 Amp Jump Starter",139,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,INTERIOR - SAFETY\/EMERGENCY KITS,Accessory,"Battery Jump Starter by NOCO - GB-40, 1000 Amp Jump Starter",139,false,66730,,,,false
2026 Lincoln Aviator,Aviator Reserve,INTERIOR - SAFETY\/EMERGENCY KITS,Accessory,Battery Jump Starter by NOCO - Carry Case for GB-40,29,false,66730,,,,false
2026 Lincoln Aviator,Aviator Black Label™,Exterior Color,Paint,Cenote Green Bright Colorant Clearcoat,2000.0,false,85910,,https://build.ford.com/dig/Lincoln/Aviator/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CAviator%7C2026%7C1%7C1.%7C800A...PCF...89X.65L.64P.67R.VS-GS.%5D/EXT/1/vehicle.png,"rgba(0, 22, 2, 1)",false
